size_order,label,nominal_seed,run_id,attempt_rank,observed_segment_rank,jid,wandb_run_id,wandb_state,segment_role,global_step,step_loss,progress,target_step,cross_seed_restore
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,104290,0.5801038146018982,0.9755025301892264,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,104490,0.595366895198822,0.9773732800793198,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,104690,0.5871760249137878,0.9792440299694133,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,104890,0.5827979445457458,0.9811147798595067,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,105080,0.5915857553482056,0.9828919922550955,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,105280,0.6023344397544861,0.9847627421451889,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,105480,0.5805589556694031,0.9866334920352824,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,105680,0.5911188721656799,0.9885042419253758,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,105880,0.592322051525116,0.9903749918154693,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,106080,0.5954078435897827,0.9922457417055627,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,106280,0.5888850092887878,0.9941164915956561,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,106400,0.5875915884971619,0.9952389415297122,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,106600,0.5940706729888916,0.9971096914198057,106909,False
3,6M,42,6M-s42,6,1,j4507459,it0uggeo,finished,final,106800,0.5907338261604309,0.998980441309899,106909,False
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,1190,0.9601250886917114,0.011130961846055991,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,1390,0.8792403340339661,0.013001711736149436,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,1590,0.8107051253318787,0.014872461626242879,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,1790,0.7917274832725525,0.016743211516336322,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,1990,0.7614175081253052,0.018613961406429767,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,2190,0.7614942789077759,0.02048471129652321,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,2390,0.7547454237937927,0.022355461186616656,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,2570,0.7402581572532654,0.024039136087700756,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,2770,0.7230848670005798,0.0259098859777942,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,2970,0.7120530009269714,0.02778063586788764,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,3170,0.7091318964958191,0.029651385757981086,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,3280,0.6859472393989563,0.03068029819753248,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,3480,0.744627833366394,0.032551048087625926,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,3680,0.6824472546577454,0.03442179797771937,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,3880,0.6834849715232849,0.036292547867812816,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,4080,0.6843960881233215,0.03816329775790626,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,4280,0.680025577545166,0.0400340476479997,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,4480,0.6922702193260193,0.04190479753809315,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,4680,0.6595253944396973,0.04377554742818659,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,4880,0.6609354019165039,0.04564629731828003,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,5080,0.6635405421257019,0.04751704720837348,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,5280,0.6747259497642517,0.04938779709846692,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,5480,0.6528520584106445,0.05125854698856037,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,5680,0.6381993889808655,0.05312929687865381,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,5880,0.6513170599937439,0.05500004676874725,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,6080,0.6630666255950928,0.0568707966588407,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,6190,0.6471166014671326,0.057899709098392094,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,6390,0.6604093909263611,0.059770458988485535,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,6580,0.6471664905548096,0.061547671384074305,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,6780,0.6426308155059814,0.06341842127416775,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,6970,0.6364936232566833,0.06519563366975652,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,7170,0.6485035419464111,0.06706638355984997,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,7370,0.6149758696556091,0.06893713344994341,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,7570,0.6502084732055664,0.07080788334003685,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,7770,0.6353894472122192,0.0726786332301303,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,7970,0.6381136178970337,0.07454938312022374,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,8160,0.6558347344398499,0.07632659551581251,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,8350,0.6304153800010681,0.07810380791140129,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,8540,0.6442108750343323,0.07988102030699006,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,8740,0.6312164068222046,0.0817517701970835,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,8940,0.6460078358650208,0.08362252008717694,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,9050,0.6440978050231934,0.08465143252672834,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,9250,0.6235608458518982,0.08652218241682179,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,9450,0.636982262134552,0.08839293230691522,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,9640,0.6330206394195557,0.090170144702504,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,9830,0.6322474479675293,0.09194735709809278,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,10020,0.6175748705863953,0.09372456949368155,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,10220,0.623633086681366,0.09559531938377498,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,10410,0.6232656240463257,0.09737253177936375,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,10610,0.629940390586853,0.0992432816694572,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,10810,0.6381189823150635,0.10111403155955065,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,11010,0.6436727643013,0.10298478144964408,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,11210,0.6260783076286316,0.10485553133973753,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,11400,0.649544894695282,0.1066327437353263,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,11590,0.6346794962882996,0.10840995613091507,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,11790,0.6373302340507507,0.11028070602100852,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,11910,0.6298158168792725,0.11140315595506459,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,12110,0.6252917647361755,0.11327390584515803,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,12310,0.6077835559844971,0.11514465573525147,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,12500,0.6255333423614502,0.11692186813084025,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,12700,0.6165473461151123,0.11879261802093369,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,12890,0.6178770661354065,0.12056983041652246,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,13090,0.6090535521507263,0.1224405803066159,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,13280,0.6275715231895447,0.12421779270220468,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,13470,0.6165198683738708,0.12599500509779346,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,13660,0.6244677305221558,0.12777221749338222,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,13850,0.6292020082473755,0.129549429888971,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,14050,0.6025719046592712,0.13142017977906445,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,14240,0.635736882686615,0.1331973921746532,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,14430,0.6217528581619263,0.134974604570242,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,14630,0.6348763704299927,0.13684535446033544,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,14760,0.6204012036323547,0.13806134188889616,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,14950,0.6129893660545349,0.13983855428448494,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,15150,0.6178659200668335,0.1417093041745784,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,15350,0.6231566071510315,0.14358005406467184,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,15550,0.6127380728721619,0.14545080395476526,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,15750,0.6180079579353333,0.1473215538448587,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,15940,0.6305713057518005,0.1490987662404475,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,16140,0.6166817545890808,0.15096951613054094,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,16340,0.6217837333679199,0.15284026602063436,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,16530,0.6218668222427368,0.15461747841622314,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,16730,0.6359702348709106,0.1564882283063166,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,16930,0.6216786503791809,0.15835897819641004,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,17130,0.605916440486908,0.1602297280865035,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,17320,0.6217896938323975,0.16200694048209224,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,17520,0.615696370601654,0.1638776903721857,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,17620,0.6125690937042236,0.16481306531723242,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,17820,0.6277020573616028,0.16668381520732586,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,18010,0.6180445551872253,0.16846102760291462,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,18190,0.6078619360923767,0.17014470250399874,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,18380,0.6143125891685486,0.1719219148995875,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,18580,0.6201072335243225,0.17379266478968095,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,18780,0.618104100227356,0.1756634146797744,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,18970,0.6099322438240051,0.17744062707536315,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,19100,0.6040720343589783,0.1786566145039239,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,19220,0.6198235154151917,0.17977906443797997,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,19410,0.5959406495094299,0.18155627683356873,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,19600,0.6298064589500427,0.18333348922915751,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,19790,0.6261691451072693,0.18511070162474627,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,19990,0.6156609654426575,0.18698145151483972,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,20190,0.6172311305999756,0.18885220140493317,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,20290,0.6256608963012695,0.1897875763499799,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,20480,0.6047496199607849,0.19156478874556865,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,20680,0.6156498789787292,0.1934355386356621,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,20870,0.5976645350456238,0.19521275103125088,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,21070,0.609610915184021,0.19708350092134433,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,21270,0.6199418902397156,0.19895425081143778,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,21470,0.611071765422821,0.2008250007015312,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,21670,0.6224583387374878,0.20269575059162465,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,21860,0.621250331401825,0.20447296298721343,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,22050,0.6079140901565552,0.2062501753828022,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,22250,0.6171278357505798,0.20812092527289563,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,22440,0.6023628115653992,0.20989813766848442,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,22640,0.5997955799102783,0.21176888755857787,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,22830,0.6034131050109863,0.21354609995416662,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,23020,0.6228885650634766,0.2153233123497554,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,23140,0.6131016612052917,0.21644576228381146,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,23340,0.6137840151786804,0.2183165121739049,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,23530,0.6099222898483276,0.2200937245694937,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,23720,0.6440373659133911,0.22187093696508245,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,23920,0.6101508140563965,0.2237416868551759,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,24120,0.6000446677207947,0.22561243674526935,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,24310,0.5971108675003052,0.2273896491408581,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,24500,0.6087324619293213,0.2291668615364469,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,24700,0.612714946269989,0.23103761142654033,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,24890,0.6057611107826233,0.2328148238221291,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,25090,0.6478237509727478,0.23468557371222254,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,25280,0.6129574179649353,0.23646278610781132,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,25480,0.613015353679657,0.23833353599790477,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,25680,0.6274816393852234,0.2402042858879982,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,25880,0.6097163558006287,0.24207503577809164,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,25990,0.5953024625778198,0.24310394821764303,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,26190,0.6130385398864746,0.24497469810773648,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,26380,0.6134966015815735,0.24675191050332526,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,26570,0.6272322535514832,0.24852912289891402,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,26760,0.5993085503578186,0.2503063352945028,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,26960,0.6158173680305481,0.25217708518459625,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,27160,0.6140784621238708,0.2540478350746897,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,27360,0.6108047366142273,0.25591858496478315,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,27560,0.6172816157341003,0.2577893348548766,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,27760,0.6074846982955933,0.25966008474497004,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,27950,0.6043650507926941,0.2614372971405588,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,28140,0.6093540191650391,0.26321450953614756,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,28330,0.6186315417289734,0.2649917219317363,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,28520,0.616382896900177,0.2667689343273251,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,28720,0.5864333510398865,0.2686396842174186,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,28840,0.6112884879112244,0.2697621341514746,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,29040,0.6043456196784973,0.27163288404156805,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,29230,0.6063141226768494,0.27341009643715686,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,29420,0.6127036809921265,0.2751873088327456,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,29610,0.6134186387062073,0.27696452122833437,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,29810,0.6269587874412537,0.2788352711184278,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,30000,0.6048012971878052,0.2806124835140166,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,30200,0.6088523864746094,0.28248323340411,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,30400,0.6104792356491089,0.28435398329420347,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,30590,0.6146594882011414,0.28613119568979223,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,30790,0.5961319208145142,0.2880019455798857,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,30990,0.5884901285171509,0.2898726954699791,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,31170,0.6091068983078003,0.29155637037106324,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,31360,0.5950325131416321,0.293333582766652,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,31550,0.6077853441238403,0.29511079516224076,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,31680,0.6193337440490723,0.29632678259080153,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,31880,0.6061394810676575,0.298197532480895,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,32070,0.598944365978241,0.29997474487648373,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,32190,0.596863329410553,0.3010971948105398,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,32390,0.5984461903572083,0.30296794470063326,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,32580,0.6050834655761719,0.304745157096222,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,32770,0.606313943862915,0.3065223694918108,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,32970,0.6010081768035889,0.3083931193819042,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,33160,0.6080003380775452,0.31017033177749304,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,33350,0.6027601361274719,0.3119475441730818,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,33550,0.5930666327476501,0.31381829406317524,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,33740,0.6101516485214233,0.315595506458764,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,33940,0.6185958385467529,0.31746625634885745,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,34130,0.6017040014266968,0.3192434687444462,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,34330,0.6157674789428711,0.32111421863453965,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,34460,0.6048406362533569,0.32233020606310037,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,34660,0.6051543354988098,0.3242009559531938,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,34850,0.5993963479995728,0.3259781683487826,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,35040,0.6068704724311829,0.3277553807443714,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,35240,0.6125731468200684,0.32962613063446483,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,35430,0.5831197500228882,0.3314033430300536,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,35620,0.6099271178245544,0.33318055542564234,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,35810,0.5980643033981323,0.33495776782123116,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,36010,0.5865492820739746,0.3368285177113246,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,36210,0.6082639694213867,0.33869926760141805,106909,True
3,6M,137,6M-s137,4,0,j4499362,6fnrblfy,crashed,crashed_pre_resume,36410,0.5963925123214722,0.34057001749151145,106909,True
